"DateTime","Final price","Historical low"
"2017-02-16 09:50:12",29.99,29.99
"2017-06-21 17:10:30",20.99,20.99
"2017-07-05 18:42:15",29.99,20.99
"2017-08-08 17:10:29",20.09,20.09
"2017-08-09 08:10:08",19.99,19.99
"2017-08-11 17:10:23",29.99,19.99
"2017-11-22 22:10:36",20.09,19.99
"2017-11-28 18:33:45",29.99,19.99
"2017-12-21 19:16:34",20.09,19.99
"2018-01-04 18:59:35",29.99,19.99
"2018-02-15 18:36:30",22.49,19.99
"2018-02-19 18:38:49",29.99,19.99
"2018-04-24 21:20:04",19.99,19.99
"2018-04-27 17:11:04",29.99,19.99
"2018-06-05 17:11:35",22.49,19.99
"2018-06-08 17:11:10",29.99,19.99
"2018-06-21 23:27:12",19.99,19.99
"2018-07-05 17:48:21",29.99,19.99
"2018-08-14 17:10:23",14.99,14.99
"2018-08-17 17:10:17",29.99,14.99
"2018-10-16 17:10:03",19.99,14.99
"2018-11-21 18:50:42",13.39,13.39
"2018-11-27 19:20:52",19.99,13.39
"2018-12-20 18:49:29",13.39,13.39
"2019-01-03 20:02:09",19.99,13.39
"2019-02-04 19:41:39",13.39,13.39
"2019-02-11 21:56:00",19.99,13.39
"2019-04-16 17:10:17",13.39,13.39
"2019-04-19 17:10:22",19.99,13.39
"2019-06-20 17:10:55",11.99,11.99
"2019-07-09 20:15:52",19.99,11.99
"2019-10-17 17:21:03",11.99,11.99
"2019-10-21 17:41:34",19.99,11.99
"2019-10-28 19:42:35",11.99,11.99
"2019-11-01 17:19:03",19.99,11.99
"2019-11-26 18:08:33",11.99,11.99
"2019-12-03 18:11:52",19.99,11.99
"2019-12-12 18:03:51",9.79,9.79
"2019-12-16 18:22:29",19.99,9.79
"2019-12-19 18:06:32",9.79,9.79
"2020-01-02 18:13:50",19.99,9.79
"2020-01-23 18:11:30",9.79,9.79
"2020-01-27 19:14:22",19.99,9.79
"2020-03-24 17:11:51",5.99,5.99
"2020-03-30 17:25:09",19.99,5.99
"2020-06-18 17:00:21",4.79,4.79
"2020-07-09 17:48:07",19.99,4.79
"2020-10-29 17:03:26",5.99,4.79
"2020-11-02 19:01:03",19.99,4.79
"2020-11-19 18:05:27",5.99,4.79
"2020-12-01 19:26:47",19.99,4.79
"2020-12-22 18:14:04",5.99,4.79
"2021-01-05 19:38:27",19.99,4.79
"2021-02-11 18:10:59",7.99,4.79
"2021-02-15 19:03:44",19.99,4.79
"2021-03-18 17:10:00",5.39,4.79
"2021-03-25 17:19:34",19.99,4.79
"2021-05-27 17:02:54",5.99,4.79
"2021-05-31 17:23:42",19.99,4.79
"2021-06-17 17:07:16",4.79,4.79
"2021-07-08 18:23:32",19.99,4.79
"2021-10-28 17:37:59",5.39,4.79
"2021-11-01 17:37:06",19.99,4.79
"2021-11-24 18:08:26",5.39,4.79
"2021-12-01 18:20:31",19.99,4.79
"2021-12-09 18:18:04",4.79,4.79
"2021-12-13 18:01:50",19.99,4.79
"2021-12-22 18:07:58",4.79,4.79
"2021-12-22 18:13:07",4.79,4.79
"2022-01-05 18:20:59",19.99,4.79
"2022-01-27 18:22:21",5.99,4.79
"2022-02-03 18:22:24",19.99,4.79
"2022-02-16 09:05:01",7.99,4.79
"2022-02-23 09:05:01",19.99,4.79
"2022-03-28 17:21:57",6.99,4.79
"2022-04-04 17:21:56",19.99,4.79
"2022-06-16 17:01:47",4.99,4.79
"2022-06-23 17:09:17",4.79,4.79
"2022-07-07 17:22:29",19.99,4.79
"2022-09-12 17:21:54",3.99,3.99
"2022-09-19 17:21:54",19.99,3.99
"2022-10-17 17:21:57",5.39,3.99
"2022-10-24 17:21:55",19.99,3.99
"2022-11-22 18:15:07",4.99,3.99
"2022-11-29 18:27:32",19.99,3.99
"2022-12-08 18:01:47",3.99,3.99
"2022-12-15 18:01:47",19.99,3.99
"2022-12-22 18:09:28",3.99,3.99
"2023-01-05 18:30:23",19.99,3.99
"2023-02-14 18:01:41",7.99,3.99
"2023-02-28 18:01:39",19.99,3.99
"2023-03-16 17:22:14",4.99,3.99
"2023-03-23 17:22:22",19.99,3.99
"2023-05-15 17:21:50",5.99,3.99
"2023-05-22 17:21:52",19.99,3.99
"2023-06-22 17:01:39",3.99,3.99
"2023-06-29 17:26:48",4.99,3.99
"2023-07-13 17:22:26",19.99,3.99
"2023-10-25 17:01:33",5.99,3.99
"2023-11-01 17:01:40",19.99,3.99
"2023-11-21 18:10:08",3.99,3.99
"2023-11-28 18:27:39",19.99,3.99
"2023-12-14 18:01:37",2.99,2.99
"2023-12-21 18:08:20",3.99,2.99
"2024-01-04 18:28:02",19.99,2.99
"2024-01-29 18:21:45",5.99,2.99
"2024-02-05 18:21:40",19.99,2.99
"2024-03-14 17:40:43",4.99,2.99
"2024-03-21 17:27:49",19.99,2.99
"2024-04-15 17:21:56",5.99,2.99
"2024-04-22 17:21:54",19.99,2.99
"2024-06-20 17:01:45",2.79,2.79
"2024-06-27 17:50:54",2.99,2.79
"2024-07-11 17:27:40",19.99,2.79
"2024-09-16 17:22:11",4.99,2.79
"2024-09-22 17:01:37",19.99,2.79
"2024-09-30 12:35:02",19.5,2.79
"2024-10-30 17:01:39",5.85,2.79
"2024-11-09 17:05:03",19.5,2.79
"2024-11-27 18:22:11",1.95,1.95
"2024-12-04 18:27:48",19.5,1.95
"2024-12-09 18:21:48",3.9,1.95
"2025-01-02 19:01:24",19.5,1.95
"2025-01-24 14:09:19",19.5,1.95
"2025-01-24 14:09:19",,1.95
